april15,0.09657609926339543,0.2873134973498725
april29,0.11147493072155482,0.25900950187745714
april8,0.1214926636226936,0.2511395430007645
april27,0.13787499191835903,0.25970564962817344
april6,0.11932618588662856,0.25998305206668676
april10,0.12157109702978401,0.25626652181517917
april20,0.10425109165751471,0.26153129900081395
april17,0.1127689838240719,0.24799706916336023
april3,0.13370599983246467,0.3161840738754368
april25,0.15001514824352355,0.2663000422941485
april28,0.11167620310843158,0.25362256634610003
april4,0.04608370525081373,0.3690461043809875
april26,0.12952793791988726,0.24566611646786604
april13,0.10127198563396482,0.2694119090237631
april1,0.11955795231301501,0.27546608728654787
april7,0.11995101695135948,0.2532113828879666
april9,0.10236335160685214,0.25383759318129007
april23,0.11725768540070967,0.27017738647525336
april16,0.10942591102905797,0.2630034119660625
april18,0.10937924719330729,0.2559443829081882
april21,0.0760827711417653,0.28169822464133204
april24,0.13302604336620447,0.27255911868302857
april14,0.08237903380044954,0.22694524309302597
april30,0.12940671516060198,0.26290186463933995
april11,0.09953377595867202,0.27185709638374017
april2,0.14813803290673044,0.28165322886290406
april19,0.11448321460255849,0.2728746926009777
april5,0.1068112551133862,0.3203686796529848
april22,0.11114616400933713,0.2881779866184788
