may29,0.12908993790287426,0.26334329426410064
may12,0.09776247068898568,0.2431724292851751
may6,0.11587540981246722,0.26258362651219647
may22,0.11152274584094296,0.25110789754911994
may24,0.14488190727660194,0.2578029339248728
may31,0.10769280130529406,0.23894625908487027
may30,0.13548734429371423,0.2422604292612516
may14-may15,0.11681973948814542,0.24916838391220925
may27,0.11968895185261076,0.25772055876970706
may17,0.12384968886850645,0.2560368880540474
may8,0.12612324350755913,0.25433408857936457
may1,0.13634706811543745,0.2597162189631617
may25,0.15548256748219044,0.2645097267896671
may15,0.11987282323553626,0.25143354514191735
may13,0.13149383285650026,0.2532335375056308
may9,0.13530206283037205,0.2629587256320014
may23,0.12905663787253763,0.25320192589874946
may20,0.1168536498250768,0.2496773287809334
may26,0.1442384103286377,0.24482218699659866
may16,0.1384111730672459,0.2569377576380941
may10,0.16675529075003137,0.282474853678155
may18,0.12290610952171219,0.23633113541467224
may5,0.12908634536649355,0.26896016736476275
may4,0.12231099895474895,0.24445720637866014
may28,0.11921476697225215,0.24121946641720926
may11,0.1173119130708046,0.24161084628656065
may21,0.11373409585699643,0.24265593354577583
may3,0.1280943239018639,0.25927438183462764
may19,0.12995583917189982,0.24100563416290596
may7,0.12972921989989303,0.2562333687839849
may2,0.12262086435302348,0.24944120004473194
